"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"1421",95.831429,96.41143,92.904289,93.722855,203179900,84.377037
"1422",93.488571,95.571426,92.587143,95.552856,141330700,86.024544
"1423",95.158569,95.699997,94.449997,94.66143,105032200,85.222
"1424",94.215714,95.639999,93.650002,94.745712,109335100,85.29789
"1425",97.141426,97.267143,96.220001,96.525711,106752100,86.900391
"1426",96.425713,96.585716,95.809998,96.400002,66854200,86.787209
"1427",96.464287,96.809998,96.085716,96.209999,50701700,86.616165
"1428",95.805717,95.935715,94.692856,94.83857,75674900,85.381477
"1429",95.321426,95.514282,93.89286,95.034286,84580300,85.557686
"1430",95.108574,96.44857,94.928574,96.424286,91973000,86.809074
"1431",96.510002,96.621429,95.657143,95.747147,84093800,86.199463
"1432",96.167145,96.898575,95.828575,96.610001,97799100,86.976288
"1433",96.864288,97.497147,96.538574,97.205711,82416600,87.512573
"1434",97.207146,97.612854,94.585716,94.677139,121999500,85.236153
"1435",95.015717,95.728569,93.785713,94.370003,125995800,84.959648
"1436",95.264282,95.699997,93.714287,95.684288,178058300,86.142868
"1437",96.767143,97.928574,96.395714,97.568573,149590000,87.839264
"1438",98.565712,99.568573,98.269997,98.754288,150118500,88.906731
"1439",99.907143,99.971428,99.230003,99.968575,99507800,89.999939
"1440",99.982857,100.332855,99.488571,100.272858,93375800,90.27388
"1441",100.03714,100.57,99.938568,100.300003,81718700,90.298325
"1442",99.879997,100.008568,99.08857,99.814285,84142100,89.861053
"1443",100.344284,100.724289,99.908569,100.012856,142897300,90.039772
"1444",98.122856,99.302856,97.571426,98.684288,159941600,88.843697
"1445",98.322861,98.968575,96.14286,96.220001,129697400,86.625145
"1446",95.534286,96.098572,94.457146,95.025711,144125800,85.549965
"1447",94.898575,97.452858,94.335716,97.331429,148522500,87.625748
"1448",96.964287,97.30143,95.25,95.300003,133777700,85.796921
"1449",95.879997,96.678574,93.785713,94.19857,135898700,84.805298
"1450",94.544289,95.192856,92.949997,94.472855,156998100,85.052246
"1451",94.980003,95.980003,94.66143,95.921425,106070300,86.356377
"1452",95.89286,96.321426,95.078575,95.257141,92681400,85.758324
"1453",95.028572,95.14286,93.040001,93.227142,148501500,83.93074
"1454",92.41143,92.508568,90.872856,91.167145,159498500,82.076172
"1455",91.235718,91.498573,89.078575,90.835716,209649300,81.777763
"1456",91.391426,92.139999,91,91.558571,127589000,82.428558
"1457",92.35714,92.457146,89.728569,89.728569,136520300,80.781029
"1458",89.937141,90.76857,89.328575,89.958572,115003700,80.988098
"1459",90.335716,90.732857,89.121429,90.68,108125500,81.637604
"1460",90.767143,92.900002,90.14286,92.827141,137442900,83.570633
"1461",92.695717,93.255714,92,92.087143,97259400,82.904411
"1462",91.370003,91.722855,90,90.377144,119156100,81.36496
"1463",90.150002,90.252853,87.08857,87.120003,186021500,78.432602
"1464",87.488571,90.76857,87.251427,90.575714,136682700,81.543701
"1465",90.14286,90.557144,87.385712,87.622856,176786400,78.885284
"1466",88.777145,89.507141,87.234283,88.118568,139631800,79.331596
"1467",88.571426,88.85714,86.507141,87.077141,164081400,78.393997
"1468",87.061432,87.714287,84.428574,86.285713,254608200,77.681488
"1469",84.982857,85.994286,83.957146,85.045715,127500800,76.565155
"1470",85.459999,86.14286,84.881432,85.220001,90324500,76.722061
"1471",85.127144,85.278572,82.10714,82.400002,149843400,74.18325
"1472",83.360001,83.96714,82.514282,83.517143,132283900,75.188995
"1473",84.318573,84.391426,82.870003,83.264282,93729300,74.961357
"1474",81.977142,82.077141,79.39286,79.714287,198412200,72.093147
"1475",80.089996,80.318573,76.470001,76.821426,264036500,69.476837
"1476",77.202858,79.26857,76.245712,78.151428,232478400,70.679703
"1477",79.164284,79.214287,76.949997,77.547142,128950500,70.133202
"1478",76.987144,78.639999,76.622856,77.557144,133237300,70.142242
"1479",77.928574,78.207146,76.597145,76.697144,119292600,69.364456
"1480",76.790001,77.071426,74.660004,75.08857,197477700,67.909653
"1481",75.028572,75.714287,72.25,75.382858,316723400,68.175804
"1482",77.244286,81.071426,77.125717,80.818573,205829400,73.091835
"1483",81.701431,81.707146,79.225716,80.129997,160688500,72.469093
"1484",80.60714,81.052856,79.514282,80.242859,93250500,72.571182
"1485",81.024284,81.714287,80.371429,81.64286,68206600,73.837326
"1486",82.271431,84.285713,81.958572,84.218575,157644900,76.166786
"1487",84.221428,84.345711,82.871429,83.540001,133332500,75.553101
"1488",82.46714,83.685715,81.751427,83.277145,130216100,75.315369
"1489",84.317146,84.89286,83.60714,84.194283,128674700,76.144821
"1490",83.827141,84.057144,83.239998,83.611427,97829900,75.617699
"1491",84.807144,84.941429,83.64286,83.741432,91070000,75.73526
"1492",83.114288,83.114288,81.732857,82.264282,139267100,74.399345
"1493",81.272858,81.321426,76.96714,76.970001,261159500,69.611214
"1494",75.562859,79.044289,74.089996,78.177139,294303100,70.702957
"1495",79.057144,79.314285,75.714287,76.178574,196760200,68.895454
"1496",75,76.93,74.511429,75.688568,157621100,68.452301
"1497",77.110001,78.508568,76.767143,77.341431,148086400,69.947159
"1498",78.252853,78.285713,76.610001,77,121786000,69.638367
"1499",75.878571,76.805717,75.114288,75.669998,156314900,68.435509
"1500",73.535713,74.01857,72.225716,72.827141,252394800,65.864456
"1501",72.704285,74.285713,71.604286,74.118568,189401800,67.032394
"1502",75,76.414284,74.321426,76.271431,156421300,68.979446
"1503",75.924286,76.242859,75.071426,75.187141,112342300,67.998825
"1504",75.714287,75.742859,74.125717,74.53286,120422400,67.407104
"1505",73.209999,74.238571,72.891426,74.190002,149067100,67.097015
"1506",74.335716,74.89286,74.101425,74.309998,43938300,67.205528
"1507",74.14286,74.208572,73.017143,73.285713,75609100,66.279182
"1508",73.362854,73.75,72.094284,73.580002,113780100,66.545334
"1509",72.898575,73.497147,72.58857,72.798569,88569600,65.8386
"1510",72.932854,76.485718,72.714287,76.024284,164873100,68.755913
"1511",79.117142,79.285713,77.375717,78.432854,140129500,70.934219
"1512",78.26857,78.524284,77.285713,77.442856,88241300,70.038872
"1513",76.709999,76.947144,75.118568,75.285713,148583400,68.087959
"1514",74.571426,75.614288,73.599998,74.842857,121039100,67.687439
"1515",75.601425,75.984283,74.464287,75.044289,114676800,67.869614
"1516",74.64286,75.001427,73.71286,73.871429,101901100,66.808876
"1517",75.507141,75.531425,73.645714,74.78714,150286500,67.637062
"1518",74.428574,75.045715,74.145714,74.328575,87626700,67.222336
"1519",71.811432,72.5,71.215714,71.678574,183551900,64.825691
"1520",71.185715,71.284286,69.054283,69.417145,219193100,62.780472
"1521",70.662857,72.777145,70.35714,72.298569,172701200,65.386421
"1522",72.901428,72.964287,71.718575,71.811432,113419600,64.945831
"1523",71.21714,71.745712,70.914284,71.428574,118230700,64.599586
"1524",72.080002,72.554283,70.947144,72.110001,115386600,65.215858
"1525",72.687141,73.57,72.110001,73.43,215377400,66.409676
"1526",65.714287,66.53286,64.321426,64.35714,365213100,58.204231
"1527",64.527145,65.175713,62.142857,62.84,302006600,56.832123
"1528",62.547142,64.744286,62.265713,64.261429,196379400,58.117657
"1529",65.5,65.742859,64.58857,65.46714,142789500,59.208099
"1530",65.285713,66.085716,64.928574,65.261429,104288800,59.022038
"1531",65.28286,65.611427,64.997147,65.07,79833600,58.848927
"1532",65.587143,65.639999,64.050003,64.802856,134871100,58.607338
"1533",64.844284,65.134285,63.142857,63.188572,119279300,57.147373
"1534",63.435715,65.677139,63.174286,65.405716,143336900,59.15255
"1535",65.209999,66.64286,64.654289,65.335716,148426600,59.089245
"1536",66.178574,67.14286,64.874283,66.888573,176145200,60.846199
"1537",67.714287,68.401428,66.89286,67.854286,158289600,61.724682
"1538",68.071426,69.277145,67.60714,68.561432,129372600,62.367943
"1539",68.501427,68.91143,66.82,66.842857,152263300,60.804611
"1540",66.744286,67.662857,66.174286,66.715714,118801900,60.68895
"1541",66.360001,67.377144,66.288574,66.655716,88818800,60.634373
"1542",66.978569,67.165718,65.702858,65.737144,97936300,59.798782
"1543",65.871429,66.104286,64.835716,65.71286,108945900,59.776699
"1544",65.384285,65.384285,64.114288,64.121429,119075600,58.329021
"1545",63.714287,64.167145,63.259998,63.722858,111795600,57.96645
"1546",64.178574,64.514282,63.799999,64.401428,82663700,58.583717
"1547",64.835716,65.017143,63.224285,63.257141,93144800,57.542816
"1548",63.402859,64.505714,62.522858,64.138573,125374900,58.34462
"1549",64.061432,64.634285,62.950001,63.509998,146837600,57.772827
"1550",63.435715,63.98143,63.057144,63.057144,80628800,57.360882
"1551",62.57143,62.597141,61.425713,61.495716,138112100,55.940506
"1552",61.114285,61.171429,59.857143,60.007141,145688900,54.586395
"1553",60.21143,62.169998,60.107143,61.591427,159608400,56.027565
"1554",62.072857,62.17857,60.632858,60.808571,115062500,55.315422
"1555",60.642857,61.715714,60.151428,61.511429,117118400,55.954796
"1556",61.400002,62.204285,61.23,61.674286,97870500,56.10294
"1557",61.392857,62.715714,60.734287,62.552856,118559000,56.902142
"1558",62.228573,62.697144,61.081429,61.204285,116477900,55.675392
"1559",61.207142,62.07143,60.765713,61.192856,101387300,55.664997
"1560",61.832859,62.091427,61.492859,61.785713,75968900,56.2043
"1561",62.561428,63.46143,62.464287,63.380001,160990200,57.654575
"1562",63.064285,65.351425,63.028572,65.102859,151549300,59.221798
"1563",65.64286,65.852859,64.071426,64.927139,131693800,59.061951
"1564",65.345711,65.375717,64.227142,64.582855,77165200,58.748772
"1565",64.317146,65.425713,64.300003,64.675713,95813900,58.833233
"1566",64.940002,66.014282,64.730003,65.987144,98776300,60.026207
"1567",66.384285,67.135712,65.968575,66.225716,125283900,60.243217
"1568",66.491432,66.548569,65.790001,65.877144,73573500,59.926144
"1569",65.208572,65.257141,64.389999,64.582855,82809300,58.748772
"1570",64.260002,64.545715,63.08857,63.237144,110709900,57.524616
"1571",63.128571,63.385715,61.105713,61.272858,97433000,55.737774
"1572",61.085712,62.591427,60.914288,61.398571,132379800,55.852123
"1573",61.624287,62.468571,61.472858,61.712856,90804000,56.138023
"1574",61.965714,62.142857,60.75,61.102856,89611900,55.583126
"1575",60.642857,60.707142,59.954285,60.457142,95923800,54.995747
"1576",60.692856,61.07143,60.355713,60.887142,75207300,55.386906
"1577",60.908573,61.214287,60.392857,60.997143,76653500,55.486961
"1578",61.157143,62.437141,60.85857,62.241428,93982000,56.618843
"1579",61.959999,62.57,61.599998,62.047142,82091100,56.442108
"1580",62.021427,62.021427,61.298573,61.400002,59653300,55.853436
"1581",61,61.127144,59.935715,59.978573,79380000,54.56041
"1582",60.224285,60.944286,60.081429,60.89143,76442800,55.3908
"1583",60.03857,60.085712,56.872856,57.542858,236264000,52.344734
"1584",57.855713,57.970001,55.677143,56.007141,166574800,50.947731
"1585",55.424286,57.085712,55.014286,55.790001,152318600,50.75021
"1586",56.091427,57.457142,55.895714,56.952858,107480100,51.808025
"1587",57.712856,58.34,56.972858,58.01857,166059600,52.777462
"1588",56.220001,59.32143,56.07143,57.922855,242412800,52.690392
"1589",58.747143,59.134285,58.142857,58.34,96209400,53.069851
"1590",58.544285,59.824287,58.32143,59.599998,191024400,54.216034
"1591",60.064285,61.945713,60,61.445713,160081600,55.895012
"1592",62.157143,63.607143,61.724285,63.254284,172884600,57.540211
"1593",63.494286,63.561428,62.055714,62.755714,126727300,57.08667
"1594",63.111427,64.084282,62.947144,63.645714,105457100,57.896278
"1595",64.472855,64.747147,64.164284,64.28286,90325200,58.475864
"1596",65.101425,66.028572,64.901428,65.815712,124160400,59.870251
"1597",66.424286,66.535713,64.814285,65.522858,120938300,59.603859
"1598",65.577141,66.48143,65.115715,66.262856,118149500,60.277
"1599",65.687141,66.14286,65.082855,65.252853,99621900,59.751133
"1600",65.424286,65.672859,64.354286,64.709999,83713000,59.254047
"1601",64.501427,65.414284,64.5,64.96286,79237200,59.485588
"1602",64.835716,65.028572,63.164288,63.408573,111779500,58.062355
"1603",62.737144,63,60.337143,61.264286,185403400,56.098854
"1604",60.462856,62.549999,59.842857,62.082859,150801000,56.848415
"1605",62.721428,62.869999,61.572857,61.894287,106976100,56.675735
"1606",61.701427,63.685715,61.442856,63.275715,112894600,57.940697
"1607",62.592857,63.639999,62.028572,62.808571,114005500,57.512936
"1608",63.435715,64.050003,62.602856,63.049999,110759600,57.734009
"1609",62.278572,63.737144,62.255714,63.162857,88255300,57.837345
"1610",62.978573,63.665714,62.908573,63.592857,69041700,58.231087
"1611",64.271431,64.444283,62.978573,63.062859,96536300,57.745781
"1612",62.857143,63.92857,62.771427,63.564285,82644100,58.204933
"1613",63.664288,64.928574,63.501427,64.511429,88379900,59.07222
"1614",64.64286,65.300003,64.214287,64.247147,96075700,58.830223
"1615",64.389999,64.622856,63.21143,64.388573,93088100,58.959724
"1616",64.745712,64.918571,63.912857,64.187141,73182200,58.775272
"1617",63.664288,64.388573,63.387142,63.587143,72647400,58.225849
"1618",63.638573,63.857143,62.007141,62.637142,104233500,57.355957
"1619",62.357143,63.32,61.824287,63.115715,101133900,57.794186
"1620",63.532856,64.154289,62.400002,62.69857,112538300,57.412212
"1621",62.248573,63.251427,61.902859,62.514286,71528100,57.243458
"1622",62.785713,63.035713,61.642857,61.741428,66306800,56.535767
"1623",61.785713,62.44857,61.25,62.279999,71458100,57.028923
"1624",62.200001,62.327145,61.214287,61.435715,67966500,56.255829
"1625",61.634285,62.242859,61.48,61.714287,64853600,56.510918
"1626",61.651428,62.128571,61.458572,61.681427,48756400,56.480827
"1627",61.628571,61.665714,60.42857,60.42857,77735000,55.333599
"1628",59.900002,60.854286,59.310001,59.548573,89327700,54.527798
"1629",59.784286,60,58.299999,59.07143,120279600,54.090885
"1630",58.200001,58.380001,56.864285,57.505714,120186500,52.657181
"1631",57.957142,58.255714,56.975716,57.51857,78540700,52.668945
"1632",57.700001,57.827145,56.522858,56.867142,91931000,52.072449
"1633",57.035713,57.341427,56.220001,56.254284,84311500,51.511253
"1634",55.908573,57.181427,55.552856,56.647144,144629100,51.871002
"1635",57.527142,58.895714,57.317142,58.459999,97763400,53.531006
"1636",58.565716,60.232857,58.495716,59.784286,117466300,54.743637
"1637",60.122856,60.425713,59.635715,60.114285,60232200,55.045811
"1638",60.055714,60.470001,59.335712,59.631428,68506200,54.603664
"1639",60.015713,60.142857,58.664288,59.292858,74534600,54.293644
"1640",59.085712,60.5,58.625713,60.335712,88146100,55.248569
"1641",59.942856,60.685715,59.75,60.104286,70351400,55.036663
"1642",60.421429,61.17857,60.167141,61.041428,81573100,55.894787
"1643",61.092857,61.398571,60.487144,60.93,69890800,55.792755
"1644",60.715714,61.637142,60.685715,61.062859,60479300,55.914398
"1645",60.931427,61.529999,60.595715,61.457142,54134500,56.275452
"1646",61.385715,61.745716,61.174286,61.472858,49747600,56.289845
"1647",61.91143,62.124287,61.515713,61.68,54719700,56.479515
"1648",61.871429,61.997143,60.621429,60.707142,67180400,55.58868
"1649",61.351429,61.392857,60.781429,60.901428,51949100,55.766594
"1650",60.857143,60.994286,59.815716,59.855713,92348900,54.809036
"1651",62.704285,63.512856,62.18,62.93,147984200,57.624123
"1652",62.957142,63.057144,62.258572,62.642857,57373400,57.361187
"1653",62.185715,63.005714,62.048573,62.998573,50038100,57.68692
"1654",62.971428,64.284286,62.885715,63.970001,62014400,58.576447
"1655",64.279999,65.307144,64.175713,64.760002,77355600,59.299839
"1656",64.998573,65.334282,64.204285,64.647141,80739400,59.196491
"1657",65.10714,65.257141,64.751427,65.239998,51562700,59.739353
"1658",65.43,66.121429,65.237144,66.077141,68695900,60.50592
"1659",66.384285,67.238571,66.021431,67.064285,79713900,61.409828
"1660",66.860001,67.412857,66.024284,66.464287,83714400,60.860413
"1661",66.257141,66.714287,65.96714,66.425713,74714500,60.825108
"1662",66.265717,66.300003,65.421425,65.858574,63944300,60.70396
"1663",65.519997,65.779999,64.807144,64.921425,66716300,59.840153
"1664",65.265717,66.949997,65.232857,66.765717,91108500,61.540096
"1665",67.277145,70.665718,66.864288,69.938568,220485300,64.464615
"1666",71.125717,72.035713,70.485718,71.214287,189093100,65.640495
"1667",70.917145,71.771431,69.868568,71.129997,122573500,65.56279
"1668",71.449997,71.848572,71.265717,71.761429,90576500,66.144821
"1669",72.048569,73.391426,72,72.534286,127629600,66.857185
"1670",72.815712,72.938568,71.545715,71.581429,89672100,65.978889
"1671",71.941429,72.449997,71.599998,71.765717,83969900,66.148766
"1672",72.139999,72.227142,71.171425,71.851425,61051900,66.227768
"1673",71.895714,71.907143,71.335716,71.574287,55682900,65.972313
"1674",71.535713,72.885712,71.5,71.852859,82741400,66.229095
"1675",71.14286,71.78714,69.471428,69.798569,106047200,64.335579
"1676",69.428574,70.828575,69.428574,70.128571,76902000,64.639748
"1677",70.235718,70.928574,70.16143,70.242859,59914400,64.745094
"1678",70.285713,70.421425,69.5,69.602859,68074300,64.15519
"1679",70.442856,71.514282,69.621429,69.797142,82982200,64.334259
"1680",71.365715,71.748573,70.897141,71.241432,86258200,65.66552
"1681",71.464287,71.525711,70.519997,70.752853,59091900,65.215187
"1682",71.205711,71.339996,69.992859,71.174286,89881400,65.6036
"1683",72.14286,72.559998,71.925713,72.309998,85171800,66.650429
"1684",72.314285,72.492859,69.928574,70.662857,185798900,65.13221
"1685",66.715714,67.669998,66.401428,66.815712,224674100,61.586178
"1686",66.928574,67.914284,66.572861,67.527145,101012800,62.241936
"1687",67.048569,67.404289,66.385712,66.414284,74708900,61.216171
"1688",65.85714,65.944283,63.888573,64.302856,135926700,59.27
"1689",63.994286,65.672859,63.92857,65.045715,99845200,59.954723
"1690",66.168571,66.621429,65.808571,66.382858,114215500,61.187206
"1691",67.242859,67.975716,67.035713,67.471428,101135300,62.190567
"1692",68.285713,68.364288,66.571426,66.772858,174825700,61.546684
"1693",70.871429,70.987144,68.942856,70.091431,190526700,64.605522
"1694",70.697144,70.781425,69.688568,69.871429,91086100,64.40274
"1695",69.885712,69.94857,68.775711,68.790001,79239300,63.405949
"1696",69.428574,69.794289,69.128571,69.459999,59305400,64.023506
"1697",69.111427,69.238571,68.674286,68.964287,57010100,63.566593
"1698",68.178574,68.808571,67.772858,68.10714,65039100,62.776531
"1699",68.349998,69.877144,68.339996,69.708572,88470900,64.252632
"1700",69.375717,70.257141,69.10714,69.937141,72296000,64.463295
"1701",70.072861,70.335716,68.677139,69.058571,80688300,63.653496
"1702",69.122856,69.228569,68.371429,69.004288,64717100,63.603474
"1703",69.508568,70.378571,69.335716,69.678574,78073100,64.224976
"1704",69.991432,70.091431,68.648575,68.705711,72729300,63.328251
"1705",69.234283,69.684288,68.325714,69.512856,75431300,64.072227
"1706",70.188568,70.339996,69.577141,69.94857,69650700,64.473839
"1707",69.57,70.548569,69.308571,70.401428,66934700,64.891243
"1708",69.975716,71.082855,69.907143,70.862854,65474500,65.316566
"1709",71.072861,71.714287,70.788574,71.239998,80018400,65.664185
"1710",71.541428,71.790001,71.318573,71.587143,62775300,65.984161
"1711",71.425713,72.111427,71.382858,72.071426,63398300,66.430534
"1712",72.284286,72.751427,72.244286,72.69857,72635500,67.008606
"1713",73.110001,74.900002,73.074287,74.480003,99526700,68.650589
"1714",75.201431,75.492859,72.575714,74.267143,133515900,68.454407
"1715",74.14286,75.095711,74.14286,74.994286,78430800,69.124641
"1716",75,76.067146,74.635712,75.987144,96191200,70.039803
"1717",75.902855,76.175713,75.015717,75.137146,84448000,69.25631
"1718",75.577141,75.85714,74.744286,75.697144,137610200,69.772476
"1719",76.610001,77.035713,73.505714,73.811432,158951800,68.034363
"1720",74.230003,75.360001,73.860001,74.985718,88540900,69.116737
"1721",75,75.355713,74.46714,74.671425,68924100,68.827049
"1722",74.860001,74.971428,73.691429,74.290001,68722500,68.475479
"1723",74.442856,75.260002,74.115715,75.25,61156900,69.360321
"1724",74.940002,75.555717,74.714287,75.064285,66303300,69.189163
"1725",74.878571,74.980003,74.028572,74.417145,55843900,68.993141
"1726",74.225716,74.741432,73.197144,73.21286,65655100,67.87661
"1727",73.511429,74.447144,73.227142,74.365715,69829200,68.945465
"1728",74.284286,74.524284,73.487144,74.150002,56863100,68.745468
"1729",73.952858,74.845711,73.85714,74.28714,51069200,68.872612
"1730",74,74.60714,73.851425,74.375717,49305200,68.954712
"1731",74.687141,75.611427,74.552856,75.451431,70604800,69.952042
"1732",75.225716,75.584282,74.927139,74.998573,79480100,69.532204
"1733",74.998573,75.312859,74.028572,74.089996,61236000,68.689835
"1734",74.147141,74.76857,73.995712,74.221428,52234700,68.811676
"1735",74.175713,74.345711,73.475716,73.571426,48479200,68.209053
"1736",73.942856,74.458572,73.381432,74.44857,65506700,69.022263
"1737",74.21714,74.594284,74.075714,74.257141,55931400,68.844795
"1738",74.431427,75.124283,74.428574,74.82,57327900,69.366623
"1739",74.874283,76.591431,74.85714,76.199997,100345700,70.646042
"1740",76.615715,78,76.199997,77.994286,90862100,72.309563
"1741",78.497147,79.761429,78.258568,79.438568,79531900,73.648575
"1742",79.714287,80.618568,78.688568,78.747147,118136200,73.007538
"1743",79.757141,80.91143,79.668571,80.902855,112742000,75.006126
"1744",80.785713,81.312859,80.117142,80.714287,94452400,74.831306
"1745",81.807144,82.162857,80.915718,81.128571,111895000,75.215393
"1746",80.827141,80.964287,79.938568,80.002853,86088100,74.171722
"1747",80.128571,81.368568,80.128571,80.918571,80123400,75.020699
"1748",80.511429,81.125717,80.171425,80.792854,69567400,74.904144
"1749",81,81.567146,79.955711,80.194283,89929700,74.349205
"1750",80.305717,80.762856,80.004288,80.077141,65572500,74.240593
"1751",80.407143,80.41143,79.095711,79.204285,83205500,73.431366
"1752",79.288574,80.377144,79.28714,79.64286,70648200,73.837967
"1753",79.401428,79.919998,79.054283,79.284286,57475600,73.505524
"1754",78.528572,78.778572,76.971428,78.681427,141465800,72.946625
"1755",78.5,78.571426,77.675713,77.779999,80077200,72.110886
"1756",77.918571,78.80143,77.831429,78.431427,109103400,72.714844
"1757",81.14286,81.531425,80.394287,81.441429,125326600,75.505447
"1758",81.412857,81.697144,80.861427,81.095711,41888700,75.184914
"1759",81.157143,81.35714,80.482857,80.557144,51002000,74.685608
"1760",80.545715,80.629997,79.928574,80.012856,56471100,74.181
"1761",79.637146,80.012856,78.902855,79.21714,63407400,73.443275
"1762",79.167145,80.182854,79.14286,80.145714,55771100,74.304169
"1763",79.382858,79.575714,78.860001,79.01857,58671200,73.259171
"1764",78.980003,79.099998,77.204285,77.28286,98116900,71.649979
"1765",76.778572,78.114288,76.228569,77.704285,103152700,72.040665
"1766",77.760002,77.994286,76.845711,77.148575,79302300,71.525482
"1767",76.972855,77.937141,76.955711,77.637146,64632400,71.978439
"1768",78.114288,78.122856,76.478569,76.645714,69787200,71.05928
"1769",77.118568,77.257141,75.872856,76.134285,76244000,70.585136
"1770",75.701431,77.5,75.697144,76.53286,94623200,70.954643
"1771",76.888573,78.104286,76.808571,78.055717,83140400,72.366508
"1772",79.074287,80.028572,78.808571,79.622856,97909700,73.819427
"1773",79.271431,79.550003,78.811432,79.178574,57319500,73.407501
"1774",78.78286,78.867142,77.128571,77.238571,106684900,71.608925
"1775",77.284286,78.581429,77.202858,78.438568,82131700,72.721451
"1776",78.701431,79.612854,78.258568,78.78714,94996300,73.044617
"1777",78.562859,79.5,77.830002,79.454285,100809800,73.663139
"1778",79.14286,79.374283,77.821426,78.010002,107338700,72.324127
"1779",78.581429,79.257141,77.964287,78.64286,138719700,72.910835
"1780",72.68,73.571426,71.724289,72.35714,266380800,67.083275
"1781",71.992859,72.48143,71.23143,71.535713,125702500,66.321724
"1782",71.791428,72.35714,70.957146,71.397141,169625400,66.19326
"1783",70.739998,71.647141,70.507141,71.514282,116199300,66.301849
"1784",71.80143,72.53286,71.328575,71.647141,100366000,66.425018
"1785",72.264282,72.779999,71.822861,72.684288,94170300,67.386581
"1786",72.365715,73.611427,72.321426,73.227142,82086200,67.889877
"1787",72.865715,73.35714,72.544289,73.215714,64441300,68.285576
"1788",74.482857,74.704285,73.91143,74.239998,92570100,69.240891
"1789",74.094284,75.998573,74,75.57,86389800,70.481323
"1790",75.80143,76.821426,75.64286,76.565712,70564200,71.410004
"1791",76.707146,77.080002,76.177139,76.559998,77025200,71.404671
"1792",76.379997,77.835716,76.314285,77.775711,76849500,72.538506
"1793",77.495712,77.997147,77.315712,77.71286,68231100,72.479904
"1794",78,78.741432,77.944283,77.998573,65062900,72.746391
"1795",77.821426,78.127144,76.335716,76.767143,78442000,71.597878
"1796",76.141426,76.714287,75.571426,75.878571,76464500,70.769112
"1797",76.112854,76.367142,74.942856,75.035713,69696200,69.983017
"1798",74.735718,75.702858,74.631432,75.364288,72227400,70.289467
"1799",75.625717,75.652855,74.428574,74.580002,57988000,69.558014
"1800",74.80143,75,73.657143,73.907143,69054300,68.93045
"1801",73.877144,75.540001,73.721428,75.381432,75470500,70.305466
"1802",75.582855,76.10714,74.58857,75.177139,92992200,70.114929
"1803",74.774284,75.807144,74.687141,75.394287,59695300,70.317451
"1804",75.85714,76.091431,75.395714,75.891426,64785000,70.78112
"1805",75.845711,76.39286,75.589996,76.05143,50015700,70.930351
"1806",76.112854,76.348572,75.442856,75.821426,46372200,70.715843
"1807",75.870003,75.997147,75.150002,75.777145,55182400,70.674538
"1808",75.480003,76.190002,75.477142,75.845711,44646000,70.73848
"1809",76.492859,76.96286,76.084282,76.584282,69806100,71.427307
"1810",76.358574,76.764282,76,76.658569,49831600,71.496605
"1811",76.777145,77.094284,75.594284,75.807144,64435700,70.702507
"1812",75.541428,75.841431,74.714287,74.955711,59299800,69.908417
"1813",75.385712,75.709999,75.121429,75.248573,49886200,70.181564
"1814",75.128571,75.995712,75.028572,75.914284,52411800,70.802422
"1815",76.03714,76.605713,75.571426,75.894287,56189000,70.783783
"1816",75.69857,76.095711,75.335716,75.528572,52099600,70.442688
"1817",75.989998,76.25,75.190002,76.124283,93511600,70.998283
"1818",76.917145,77.214287,76.437141,77.027145,88925200,71.840363
"1819",77.35714,77.964287,77.084282,77.855713,70573300,72.613129
"1820",78.074287,78.428574,76.980003,77.111427,74942000,71.918976
"1821",77.145714,77.35714,76.445717,76.779999,55507900,71.609863
"1822",76.902855,76.991432,76.321426,76.694283,50141000,71.529915
"1823",77.03286,77.258568,76.561432,76.677139,42167300,71.513916
"1824",76.822861,77.410004,76.681427,77.378571,50190000,72.168106
"1825",77.482857,77.639999,77.18,77.507141,45105200,72.28804
"1826",77.341431,77.5,76.805717,76.970001,40586000,71.787064
"1827",77.115715,77.14286,75.797142,75.974289,68812800,70.858406
"1828",75.431427,75.842857,74.555717,74.781425,72462600,69.745888
"1829",75.027145,75.160004,74.099998,74.777145,60972100,69.741867
"1830",74.662857,75.784286,74.574287,75.760002,51542400,70.658554
"1831",75.811432,76.034286,74.738571,74.78286,59913000,69.747208
"1832",74.14286,74.690002,73.877144,74.230003,67929400,69.231575
"1833",74.557144,74.594284,73.887146,74.525711,51418500,69.50737
"1834",74.324287,74.519997,73.047142,73.994286,66622500,69.011726
"1835",74.007141,74.441429,73.44857,74.144287,53691400,69.151627
"1836",74.285713,75.394287,74.171425,74.991432,71083600,69.941727
"1837",75.048569,76.019997,74.851425,75.881432,45637200,70.771805
"1838",75.472855,75.975716,75.214287,75.957146,50640800,70.842415
"1839",75.580002,75.875717,74.921425,74.964287,98735000,69.916405
"1840",81.172859,81.428574,80.104286,81.110001,189977900,75.648293
"1841",80.647141,81.71286,80.565712,81.705711,97568800,76.203888
"1842",81.828575,85.10714,81.792854,84.870003,167371400,79.155083
"1843",84.82,85.139999,84.215714,84.618568,84344400,78.920586
"1844",84.662857,85.632858,84.257141,84.298569,114160200,78.622139
"1845",84.571426,84.971428,83.765717,84.497147,61012000,78.807358
