AAPL (APPLE INC),171.51,+0.40,
Jan 28 2018 @ 22:49 ET,Bid,171.39,Ask,171.40,Size,2x2,Vol,39143011,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
18 Jan 152.50 (AAPL1826A152.5-O),0.0,0.0,16.50,21.10,0,77,18 Jan 152.50 (AAPL1826M152.5-O),0.05,0.0,0.0,0.12,0,865,
18 Jan 152.50 (AAPL1826A152.5-OG),0.0,0.0,16.10,21.10,0,77,18 Jan 152.50 (AAPL1826M152.5-OG),0.03,0.0,0.0,0.12,0,865,
18 Jan 152.50 (AAPL1826A152.5-P),0.0,0.0,17.70,20.00,0,77,18 Jan 152.50 (AAPL1826M152.5-P),0.01,0.0,0.0,0.12,0,865,
18 Jan 152.50 (AAPL1826A152.5-S),0.0,0.0,16.75,21.00,0,77,18 Jan 152.50 (AAPL1826M152.5-S),0.05,0.0,0.0,0.12,0,865,
18 Jan 152.50 (AAPL1826A152.5-X),23.10,0.0,16.75,21.05,0,77,18 Jan 152.50 (AAPL1826M152.5-X),0.03,0.0,0.0,0.12,0,865,
18 Jan 152.50 (AAPL1826A152.5-Y),0.0,0.0,17.70,20.00,0,77,18 Jan 152.50 (AAPL1826M152.5-Y),0.03,0.0,0.0,0.12,0,865,
18 Jan 155.00 (AAPL1826A155),15.56,-4.11,15.70,16.65,11,295,18 Jan 155.00 (AAPL1826M155),0.01,0.0,0.0,0.01,0,1678,
18 Jan 155.00 (AAPL1826A155-3),23.18,0.0,14.25,16.65,0,295,18 Jan 155.00 (AAPL1826M155-3),0.11,0.0,0.0,0.01,0,1678,
18 Jan 155.00 (AAPL1826A155-4),20.18,0.0,15.70,16.65,0,295,18 Jan 155.00 (AAPL1826M155-4),0.01,0.0,0.0,0.01,0,1678,
18 Jan 155.00 (AAPL1826A155-8),15.56,-4.11,14.00,16.65,10,295,18 Jan 155.00 (AAPL1826M155-8),0.01,0.0,0.0,0.06,0,1678,
18 Jan 155.00 (AAPL1826A155-A),0.0,0.0,15.70,16.65,0,295,18 Jan 155.00 (AAPL1826M155-A),0.01,0.0,0.0,0.06,0,1678,
18 Jan 155.00 (AAPL1826A155-B),22.64,0.0,14.00,18.70,0,295,18 Jan 155.00 (AAPL1826M155-B),0.10,0.0,0.0,0.01,0,1678,
18 Jan 155.00 (AAPL1826A155-E),23.93,0.0,15.35,16.65,0,295,18 Jan 155.00 (AAPL1826M155-E),0.03,0.0,0.0,0.06,0,1678,
18 Jan 155.00 (AAPL1826A155-I),18.55,0.0,14.25,18.15,0,295,18 Jan 155.00 (AAPL1826M155-I),0.01,0.0,0.0,0.06,0,1678,
18 Jan 155.00 (AAPL1826A155-J),0.0,0.0,15.70,18.55,0,295,18 Jan 155.00 (AAPL1826M155-J),0.0,0.0,0.0,0.01,0,1678,
18 Jan 155.00 (AAPL1826A155-K),0.0,0.0,14.25,16.65,0,295,18 Jan 155.00 (AAPL1826M155-K),0.0,0.0,0.0,2.13,0,1678,
18 Jan 155.00 (AAPL1826A155-O),15.95,-4.23,14.00,18.45,1,295,18 Jan 155.00 (AAPL1826M155-O),0.01,0.0,0.0,0.01,0,1678,
18 Jan 155.00 (AAPL1826A155-OG),18.30,0.0,13.70,18.70,0,295,18 Jan 155.00 (AAPL1826M155-OG),0.04,0.0,0.0,0.01,0,1678,
18 Jan 155.00 (AAPL1826A155-P),23.90,0.0,15.70,16.65,0,295,18 Jan 155.00 (AAPL1826M155-P),0.03,0.0,0.0,2.13,0,1678,
18 Jan 155.00 (AAPL1826A155-S),19.90,0.0,14.25,16.65,0,295,18 Jan 155.00 (AAPL1826M155-S),0.01,0.0,0.0,0.04,0,1678,
18 Jan 155.00 (AAPL1826A155-X),22.43,0.0,15.70,16.65,0,295,18 Jan 155.00 (AAPL1826M155-X),0.01,0.0,0.0,0.01,0,1678,
18 Jan 155.00 (AAPL1826A155-Y),22.93,0.0,15.35,17.40,0,295,18 Jan 155.00 (AAPL1826M155-Y),0.01,0.0,0.0,0.06,0,1678,
18 Jan 157.50 (AAPL1826A157.5),13.52,-0.20,13.30,14.10,20,100,18 Jan 157.50 (AAPL1826M157.5),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-3),0.0,0.0,11.75,14.10,0,100,18 Jan 157.50 (AAPL1826M157.5-3),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-4),21.14,0.0,13.30,14.10,0,100,18 Jan 157.50 (AAPL1826M157.5-4),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-8),13.52,-7.73,13.30,14.10,19,100,18 Jan 157.50 (AAPL1826M157.5-8),0.01,0.0,0.0,0.06,0,2104,
18 Jan 157.50 (AAPL1826A157.5-A),17.30,0.0,13.30,14.10,0,100,18 Jan 157.50 (AAPL1826M157.5-A),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-B),20.15,0.0,11.50,16.20,0,100,18 Jan 157.50 (AAPL1826M157.5-B),0.05,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-E),13.72,0.0,13.30,14.10,0,100,18 Jan 157.50 (AAPL1826M157.5-E),0.01,0.0,0.0,0.06,0,2104,
18 Jan 157.50 (AAPL1826A157.5-I),17.35,0.0,11.75,15.65,0,100,18 Jan 157.50 (AAPL1826M157.5-I),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-J),0.0,0.0,13.30,14.10,0,100,18 Jan 157.50 (AAPL1826M157.5-J),0.20,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-K),0.0,0.0,13.30,14.10,0,100,18 Jan 157.50 (AAPL1826M157.5-K),0.20,0.0,0.0,2.13,0,2104,
18 Jan 157.50 (AAPL1826A157.5-O),15.00,0.0,11.50,15.95,0,100,18 Jan 157.50 (AAPL1826M157.5-O),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-OG),17.90,0.0,11.20,16.20,0,100,18 Jan 157.50 (AAPL1826M157.5-OG),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-P),13.45,-8.50,13.30,14.10,1,100,18 Jan 157.50 (AAPL1826M157.5-P),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-S),21.95,0.0,13.30,14.10,0,100,18 Jan 157.50 (AAPL1826M157.5-S),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-X),17.16,0.0,13.30,14.10,0,100,18 Jan 157.50 (AAPL1826M157.5-X),0.01,0.0,0.0,0.01,0,2104,
18 Jan 157.50 (AAPL1826A157.5-Y),0.0,0.0,12.85,15.10,0,100,18 Jan 157.50 (AAPL1826M157.5-Y),0.01,0.0,0.0,0.01,0,2104,
18 Jan 160.00 (AAPL1826A160),11.50,+0.50,10.80,11.55,66,1157,18 Jan 160.00 (AAPL1826M160),0.01,-0.01,0.0,0.01,71,5001,
18 Jan 160.00 (AAPL1826A160-3),18.49,0.0,10.80,11.55,0,1157,18 Jan 160.00 (AAPL1826M160-3),0.02,0.0,0.0,0.01,0,5001,
18 Jan 160.00 (AAPL1826A160-4),11.07,-2.43,10.80,11.55,6,1157,18 Jan 160.00 (AAPL1826M160-4),0.01,-0.01,0.0,0.01,10,5001,
18 Jan 160.00 (AAPL1826A160-8),19.12,0.0,10.80,13.55,0,1157,18 Jan 160.00 (AAPL1826M160-8),0.01,0.0,0.0,0.06,52,5001,
18 Jan 160.00 (AAPL1826A160-A),11.00,-8.17,10.80,11.55,5,1157,18 Jan 160.00 (AAPL1826M160-A),0.01,-0.01,0.0,0.01,1,5001,
18 Jan 160.00 (AAPL1826A160-B),10.20,-1.56,9.00,13.65,1,1157,18 Jan 160.00 (AAPL1826M160-B),0.04,0.0,0.0,0.01,0,5001,
18 Jan 160.00 (AAPL1826A160-E),13.42,0.0,10.80,11.55,0,1157,18 Jan 160.00 (AAPL1826M160-E),0.01,-0.01,0.0,0.06,4,5001,
18 Jan 160.00 (AAPL1826A160-I),14.20,0.0,10.80,11.60,0,1157,18 Jan 160.00 (AAPL1826M160-I),0.01,0.0,0.0,0.01,0,5001,
18 Jan 160.00 (AAPL1826A160-J),0.0,0.0,9.20,13.55,0,1157,18 Jan 160.00 (AAPL1826M160-J),0.01,-0.04,0.0,0.01,3,5001,
18 Jan 160.00 (AAPL1826A160-K),0.0,0.0,10.80,13.55,0,1157,18 Jan 160.00 (AAPL1826M160-K),0.15,0.0,0.0,2.13,0,5001,
18 Jan 160.00 (AAPL1826A160-O),10.90,-1.20,10.80,13.65,16,1157,18 Jan 160.00 (AAPL1826M160-O),0.02,0.0,0.0,0.01,0,5001,
18 Jan 160.00 (AAPL1826A160-OG),18.00,0.0,8.65,13.65,0,1157,18 Jan 160.00 (AAPL1826M160-OG),0.02,0.0,0.0,0.01,0,5001,
18 Jan 160.00 (AAPL1826A160-P),11.50,-1.50,10.80,11.55,14,1157,18 Jan 160.00 (AAPL1826M160-P),0.01,0.0,0.0,0.01,0,5001,
18 Jan 160.00 (AAPL1826A160-S),11.20,-2.90,10.80,11.60,19,1157,18 Jan 160.00 (AAPL1826M160-S),0.01,-0.01,0.0,0.01,1,5001,
18 Jan 160.00 (AAPL1826A160-X),11.15,+0.15,10.80,11.55,5,1157,18 Jan 160.00 (AAPL1826M160-X),0.01,0.0,0.0,0.01,0,5001,
18 Jan 160.00 (AAPL1826A160-Y),19.04,0.0,10.35,12.60,0,1157,18 Jan 160.00 (AAPL1826M160-Y),0.02,0.0,0.0,0.01,0,5001,
18 Jan 162.50 (AAPL1826A162.5),9.01,+0.46,7.85,9.10,5,176,18 Jan 162.50 (AAPL1826M162.5),0.01,-0.02,0.0,0.01,58,2992,
18 Jan 162.50 (AAPL1826A162.5-3),9.01,-7.85,7.85,9.10,1,176,18 Jan 162.50 (AAPL1826M162.5-3),0.01,-0.02,0.0,0.01,30,2992,
18 Jan 162.50 (AAPL1826A162.5-4),16.21,0.0,7.85,9.10,0,176,18 Jan 162.50 (AAPL1826M162.5-4),0.01,-0.02,0.0,0.01,2,2992,
18 Jan 162.50 (AAPL1826A162.5-8),16.99,0.0,7.85,9.10,0,176,18 Jan 162.50 (AAPL1826M162.5-8),0.01,-0.01,0.0,0.01,16,2992,
18 Jan 162.50 (AAPL1826A162.5-A),11.00,0.0,7.85,9.10,0,176,18 Jan 162.50 (AAPL1826M162.5-A),0.01,-0.02,0.0,0.01,4,2992,
18 Jan 162.50 (AAPL1826A162.5-B),11.60,0.0,6.20,11.00,0,176,18 Jan 162.50 (AAPL1826M162.5-B),0.03,0.0,0.0,0.01,0,2992,
18 Jan 162.50 (AAPL1826A162.5-E),9.41,-3.09,7.85,9.10,4,176,18 Jan 162.50 (AAPL1826M162.5-E),0.01,-0.01,0.0,0.01,5,2992,
18 Jan 162.50 (AAPL1826A162.5-I),8.55,0.0,6.95,10.85,0,176,18 Jan 162.50 (AAPL1826M162.5-I),0.03,0.0,0.0,0.01,0,2992,
18 Jan 162.50 (AAPL1826A162.5-J),0.0,0.0,6.70,9.10,0,176,18 Jan 162.50 (AAPL1826M162.5-J),0.22,0.0,0.0,0.01,0,2992,
18 Jan 162.50 (AAPL1826A162.5-K),0.0,0.0,7.85,9.10,0,176,18 Jan 162.50 (AAPL1826M162.5-K),0.0,0.0,0.0,2.13,0,2992,
18 Jan 162.50 (AAPL1826A162.5-O),14.55,0.0,6.95,11.00,0,176,18 Jan 162.50 (AAPL1826M162.5-O),0.03,0.0,0.0,0.01,0,2992,
18 Jan 162.50 (AAPL1826A162.5-OG),0.0,0.0,6.20,11.20,0,176,18 Jan 162.50 (AAPL1826M162.5-OG),0.01,0.0,0.0,0.01,0,2992,
18 Jan 162.50 (AAPL1826A162.5-P),8.76,0.0,7.85,9.10,0,176,18 Jan 162.50 (AAPL1826M162.5-P),0.02,0.0,0.0,0.01,0,2992,
18 Jan 162.50 (AAPL1826A162.5-S),13.55,0.0,7.85,9.10,0,176,18 Jan 162.50 (AAPL1826M162.5-S),0.01,0.0,0.0,0.01,1,2992,
18 Jan 162.50 (AAPL1826A162.5-X),14.55,0.0,7.85,9.10,0,176,18 Jan 162.50 (AAPL1826M162.5-X),0.03,0.0,0.0,0.01,0,2992,
18 Jan 162.50 (AAPL1826A162.5-Y),16.98,0.0,7.85,9.90,0,176,18 Jan 162.50 (AAPL1826M162.5-Y),0.03,0.0,0.0,0.01,0,2992,
18 Jan 165.00 (AAPL1826A165),5.96,+0.11,6.30,6.55,847,1244,18 Jan 165.00 (AAPL1826M165),0.01,-0.03,0.0,0.01,1977,9272,
18 Jan 165.00 (AAPL1826A165-3),6.14,-0.82,6.30,6.55,6,1244,18 Jan 165.00 (AAPL1826M165-3),0.01,-0.05,0.0,0.01,5,9272,
18 Jan 165.00 (AAPL1826A165-4),6.25,-1.26,6.30,7.60,32,1244,18 Jan 165.00 (AAPL1826M165-4),0.01,-0.06,0.0,0.01,44,9272,
18 Jan 165.00 (AAPL1826A165-8),5.96,-4.12,4.25,7.65,142,1244,18 Jan 165.00 (AAPL1826M165-8),0.01,-0.06,0.0,0.01,15,9272,
18 Jan 165.00 (AAPL1826A165-A),6.25,-8.10,6.30,6.55,37,1244,18 Jan 165.00 (AAPL1826M165-A),0.02,-0.05,0.0,0.01,54,9272,
18 Jan 165.00 (AAPL1826A165-B),6.69,0.0,4.00,8.70,0,1244,18 Jan 165.00 (AAPL1826M165-B),0.03,0.0,0.0,0.01,0,9272,
18 Jan 165.00 (AAPL1826A165-E),6.00,-3.23,6.30,7.60,297,1244,18 Jan 165.00 (AAPL1826M165-E),0.01,-0.05,0.0,0.01,1305,9272,
18 Jan 165.00 (AAPL1826A165-I),6.00,0.0,4.40,8.15,51,1244,18 Jan 165.00 (AAPL1826M165-I),0.01,-0.05,0.0,0.01,202,9272,
18 Jan 165.00 (AAPL1826A165-J),0.0,0.0,4.25,6.55,0,1244,18 Jan 165.00 (AAPL1826M165-J),0.04,0.0,0.0,0.01,0,9272,
18 Jan 165.00 (AAPL1826A165-K),0.0,0.0,4.25,8.55,0,1244,18 Jan 165.00 (AAPL1826M165-K),0.09,0.0,0.0,2.13,0,9272,
18 Jan 165.00 (AAPL1826A165-O),6.45,+0.60,4.40,7.20,10,1244,18 Jan 165.00 (AAPL1826M165-O),0.01,-0.05,0.0,0.01,29,9272,
18 Jan 165.00 (AAPL1826A165-OG),6.45,+0.45,3.70,8.70,1,1244,18 Jan 165.00 (AAPL1826M165-OG),0.02,0.0,0.0,0.01,0,9272,
18 Jan 165.00 (AAPL1826A165-P),6.25,-5.75,6.30,6.55,78,1244,18 Jan 165.00 (AAPL1826M165-P),0.01,-0.05,0.0,0.01,127,9272,
18 Jan 165.00 (AAPL1826A165-S),6.35,-0.15,4.40,8.15,45,1244,18 Jan 165.00 (AAPL1826M165-S),0.02,-0.02,0.0,0.01,126,9272,
18 Jan 165.00 (AAPL1826A165-X),6.05,+0.12,6.15,6.55,147,1244,18 Jan 165.00 (AAPL1826M165-X),0.01,-0.05,0.0,0.01,44,9272,
18 Jan 165.00 (AAPL1826A165-Y),6.13,-2.96,5.35,7.40,1,1244,18 Jan 165.00 (AAPL1826M165-Y),0.02,-0.04,0.0,0.01,26,9272,
18 Jan 167.50 (AAPL1826A167.5),3.90,+0.30,3.80,4.15,1521,1140,18 Jan 167.50 (AAPL1826M167.5),0.01,-0.10,0.0,0.01,8168,8782,
18 Jan 167.50 (AAPL1826A167.5-3),3.12,-0.53,3.80,4.15,6,1140,18 Jan 167.50 (AAPL1826M167.5-3),0.01,-0.14,0.0,0.01,112,8782,
18 Jan 167.50 (AAPL1826A167.5-4),3.73,+0.07,3.80,4.15,45,1140,18 Jan 167.50 (AAPL1826M167.5-4),0.02,-0.10,0.0,0.01,1080,8782,
18 Jan 167.50 (AAPL1826A167.5-8),3.60,-2.18,3.80,4.15,242,1140,18 Jan 167.50 (AAPL1826M167.5-8),0.01,-0.10,0.0,0.01,145,8782,
18 Jan 167.50 (AAPL1826A167.5-A),3.97,+0.32,3.80,4.15,20,1140,18 Jan 167.50 (AAPL1826M167.5-A),0.02,-0.11,0.0,0.01,144,8782,
18 Jan 167.50 (AAPL1826A167.5-B),3.90,+0.10,1.50,6.15,56,1140,18 Jan 167.50 (AAPL1826M167.5-B),0.07,-0.12,0.0,0.06,17,8782,
18 Jan 167.50 (AAPL1826A167.5-E),3.67,-3.68,3.80,4.15,350,1140,18 Jan 167.50 (AAPL1826M167.5-E),0.01,-0.10,0.0,0.01,1529,8782,
18 Jan 167.50 (AAPL1826A167.5-I),3.75,+0.15,1.75,4.15,129,1140,18 Jan 167.50 (AAPL1826M167.5-I),0.01,-0.10,0.0,0.01,1696,8782,
18 Jan 167.50 (AAPL1826A167.5-J),5.00,0.0,3.80,4.15,0,1140,18 Jan 167.50 (AAPL1826M167.5-J),0.01,-0.11,0.0,0.06,48,8782,
18 Jan 167.50 (AAPL1826A167.5-K),8.10,0.0,3.80,4.15,0,1140,18 Jan 167.50 (AAPL1826M167.5-K),0.01,-0.06,0.0,2.13,22,8782,
18 Jan 167.50 (AAPL1826A167.5-O),3.60,+0.10,1.90,6.15,196,1140,18 Jan 167.50 (AAPL1826M167.5-O),0.01,-0.14,0.0,0.01,289,8782,
18 Jan 167.50 (AAPL1826A167.5-OG),3.60,-2.10,1.75,6.05,217,1140,18 Jan 167.50 (AAPL1826M167.5-OG),0.01,-0.16,0.0,0.01,176,8782,
18 Jan 167.50 (AAPL1826A167.5-P),3.45,+0.10,3.80,4.15,76,1140,18 Jan 167.50 (AAPL1826M167.5-P),0.01,-0.14,0.0,0.01,422,8782,
18 Jan 167.50 (AAPL1826A167.5-S),3.70,-0.10,3.80,4.15,131,1140,18 Jan 167.50 (AAPL1826M167.5-S),0.01,-0.09,0.0,0.01,625,8782,
18 Jan 167.50 (AAPL1826A167.5-X),3.58,-1.02,3.80,4.15,52,1140,18 Jan 167.50 (AAPL1826M167.5-X),0.02,-0.10,0.0,0.01,1640,8782,
18 Jan 167.50 (AAPL1826A167.5-Y),2.91,-2.24,2.85,5.10,1,1140,18 Jan 167.50 (AAPL1826M167.5-Y),0.01,-0.15,0.0,0.01,223,8782,
18 Jan 170.00 (AAPL1826A170),1.39,-0.16,1.32,1.48,55844,12971,18 Jan 170.00 (AAPL1826M170),0.01,-0.40,0.0,0.01,59486,20169,
18 Jan 170.00 (AAPL1826A170-3),1.31,-0.20,1.32,1.48,747,12971,18 Jan 170.00 (AAPL1826M170-3),0.02,-0.34,0.0,0.07,1280,20169,
18 Jan 170.00 (AAPL1826A170-4),1.33,-0.28,0.36,2.57,1868,12971,18 Jan 170.00 (AAPL1826M170-4),0.01,-0.40,0.0,0.01,5115,20169,
18 Jan 170.00 (AAPL1826A170-8),1.28,-0.29,0.01,3.55,1686,12971,18 Jan 170.00 (AAPL1826M170-8),0.02,-0.35,0.0,0.07,1505,20169,
18 Jan 170.00 (AAPL1826A170-A),1.33,-0.29,0.01,2.30,2909,12971,18 Jan 170.00 (AAPL1826M170-A),0.01,-0.41,0.0,0.01,1628,20169,
18 Jan 170.00 (AAPL1826A170-B),1.31,-0.24,0.0,3.55,1236,12971,18 Jan 170.00 (AAPL1826M170-B),0.02,-0.42,0.0,0.07,899,20169,
18 Jan 170.00 (AAPL1826A170-E),1.32,-0.18,0.36,2.57,6564,12971,18 Jan 170.00 (AAPL1826M170-E),0.01,-0.41,0.0,0.01,10520,20169,
18 Jan 170.00 (AAPL1826A170-I),1.40,-0.16,1.32,1.72,9525,12971,18 Jan 170.00 (AAPL1826M170-I),0.01,-0.42,0.0,0.06,16798,20169,
18 Jan 170.00 (AAPL1826A170-J),1.32,-0.24,0.0,3.55,115,12971,18 Jan 170.00 (AAPL1826M170-J),0.02,-0.57,0.0,0.07,324,20169,
18 Jan 170.00 (AAPL1826A170-K),1.18,-2.42,0.0,3.55,40,12971,18 Jan 170.00 (AAPL1826M170-K),0.07,-0.35,0.0,2.13,94,20169,
18 Jan 170.00 (AAPL1826A170-O),1.36,-0.24,0.69,1.48,10962,12971,18 Jan 170.00 (AAPL1826M170-O),0.01,-0.43,0.0,0.02,4293,20169,
18 Jan 170.00 (AAPL1826A170-OG),1.38,-0.22,0.05,3.55,1576,12971,18 Jan 170.00 (AAPL1826M170-OG),0.01,-0.41,0.0,0.01,704,20169,
18 Jan 170.00 (AAPL1826A170-P),1.33,-0.21,0.10,1.50,6091,12971,18 Jan 170.00 (AAPL1826M170-P),0.01,-0.42,0.0,0.02,3357,20169,
18 Jan 170.00 (AAPL1826A170-S),1.36,-0.24,1.32,1.72,4334,12971,18 Jan 170.00 (AAPL1826M170-S),0.01,-0.40,0.0,0.06,4135,20169,
18 Jan 170.00 (AAPL1826A170-X),1.39,-0.17,1.32,1.57,7526,12971,18 Jan 170.00 (AAPL1826M170-X),0.01,-0.39,0.0,0.01,6953,20169,
18 Jan 170.00 (AAPL1826A170-Y),1.33,-0.29,0.34,2.57,665,12971,18 Jan 170.00 (AAPL1826M170-Y),0.01,-0.37,0.0,0.30,1881,20169,
18 Jan 172.50 (AAPL1826A172.5),0.01,-0.32,0.0,0.01,66173,28179,18 Jan 172.50 (AAPL1826M172.5),1.09,-0.49,1.00,1.22,26232,19663,
18 Jan 172.50 (AAPL1826A172.5-3),0.02,-0.33,0.0,0.02,1586,28179,18 Jan 172.50 (AAPL1826M172.5-3),1.12,-0.67,0.85,1.22,267,19663,
18 Jan 172.50 (AAPL1826A172.5-4),0.01,-0.32,0.0,0.02,8550,28179,18 Jan 172.50 (AAPL1826M172.5-4),1.25,-0.50,0.0,1.22,1236,19663,
18 Jan 172.50 (AAPL1826A172.5-8),0.02,-0.31,0.0,0.07,1645,28179,18 Jan 172.50 (AAPL1826M172.5-8),1.18,-0.55,0.0,1.22,1603,19663,
18 Jan 172.50 (AAPL1826A172.5-A),0.01,-0.33,0.0,0.07,2725,28179,18 Jan 172.50 (AAPL1826M172.5-A),1.31,-0.63,0.0,2.50,945,19663,
18 Jan 172.50 (AAPL1826A172.5-B),0.02,-0.32,0.0,0.07,862,28179,18 Jan 172.50 (AAPL1826M172.5-B),1.11,-0.69,0.0,3.25,726,19663,
18 Jan 172.50 (AAPL1826A172.5-E),0.01,-0.32,0.0,0.02,9247,28179,18 Jan 172.50 (AAPL1826M172.5-E),1.19,-0.52,0.29,1.22,5844,19663,
18 Jan 172.50 (AAPL1826A172.5-I),0.01,-0.32,0.0,0.01,11356,28179,18 Jan 172.50 (AAPL1826M172.5-I),1.09,-0.49,0.70,1.37,3936,19663,
18 Jan 172.50 (AAPL1826A172.5-J),0.02,-0.29,0.0,0.07,589,28179,18 Jan 172.50 (AAPL1826M172.5-J),1.25,-0.50,0.0,1.22,288,19663,
18 Jan 172.50 (AAPL1826A172.5-K),0.05,-0.24,0.0,2.13,179,28179,18 Jan 172.50 (AAPL1826M172.5-K),1.92,+0.56,0.0,1.22,14,19663,
18 Jan 172.50 (AAPL1826A172.5-O),0.01,-0.32,0.0,0.02,6053,28179,18 Jan 172.50 (AAPL1826M172.5-O),1.05,-0.53,1.00,2.55,3113,19663,
18 Jan 172.50 (AAPL1826A172.5-OG),0.01,-0.32,0.0,0.02,1409,28179,18 Jan 172.50 (AAPL1826M172.5-OG),1.10,-0.67,0.30,3.25,717,19663,
18 Jan 172.50 (AAPL1826A172.5-P),0.01,-0.34,0.0,0.01,4510,28179,18 Jan 172.50 (AAPL1826M172.5-P),1.05,-0.89,0.70,1.22,1402,19663,
18 Jan 172.50 (AAPL1826A172.5-S),0.01,-0.34,0.0,0.01,3975,28179,18 Jan 172.50 (AAPL1826M172.5-S),1.20,-0.49,0.60,1.22,2328,19663,
18 Jan 172.50 (AAPL1826A172.5-X),0.01,-0.30,0.0,0.02,11242,28179,18 Jan 172.50 (AAPL1826M172.5-X),1.14,-0.47,0.52,1.22,3501,19663,
18 Jan 172.50 (AAPL1826A172.5-Y),0.02,-0.34,0.0,0.30,2244,28179,18 Jan 172.50 (AAPL1826M172.5-Y),1.55,-0.25,0.71,1.27,312,19663,
18 Jan 175.00 (AAPL1826A175),0.01,-0.08,0.0,0.01,19003,43166,18 Jan 175.00 (AAPL1826M175),3.65,-0.25,3.50,3.70,5928,18045,
18 Jan 175.00 (AAPL1826A175-3),0.01,-0.09,0.0,0.01,596,43166,18 Jan 175.00 (AAPL1826M175-3),3.50,-0.57,1.45,3.70,146,18045,
18 Jan 175.00 (AAPL1826A175-4),0.01,-0.09,0.0,0.01,1416,43166,18 Jan 175.00 (AAPL1826M175-4),3.50,-0.61,1.85,3.70,278,18045,
18 Jan 175.00 (AAPL1826A175-8),0.02,-0.07,0.0,0.01,911,43166,18 Jan 175.00 (AAPL1826M175-8),3.67,-0.27,1.33,5.75,1022,18045,
18 Jan 175.00 (AAPL1826A175-A),0.01,-0.09,0.0,0.01,814,43166,18 Jan 175.00 (AAPL1826M175-A),3.90,+0.50,2.52,5.00,104,18045,
18 Jan 175.00 (AAPL1826A175-B),0.03,-0.08,0.0,0.01,48,43166,18 Jan 175.00 (AAPL1826M175-B),4.03,+0.11,1.33,6.00,226,18045,
18 Jan 175.00 (AAPL1826A175-E),0.01,-0.08,0.0,0.01,3105,43166,18 Jan 175.00 (AAPL1826M175-E),3.68,-0.20,2.43,3.70,1433,18045,
18 Jan 175.00 (AAPL1826A175-I),0.01,-0.09,0.0,0.01,1966,43166,18 Jan 175.00 (AAPL1826M175-I),4.05,+0.05,3.40,4.10,1077,18045,
18 Jan 175.00 (AAPL1826A175-J),0.01,-0.09,0.0,0.06,279,43166,18 Jan 175.00 (AAPL1826M175-J),4.35,+1.35,1.33,5.75,4,18045,
18 Jan 175.00 (AAPL1826A175-K),0.08,0.0,0.0,0.01,0,43166,18 Jan 175.00 (AAPL1826M175-K),2.45,0.0,1.33,5.75,0,18045,
18 Jan 175.00 (AAPL1826A175-O),0.01,-0.09,0.0,0.01,761,43166,18 Jan 175.00 (AAPL1826M175-O),4.00,+0.10,3.50,3.70,356,18045,
18 Jan 175.00 (AAPL1826A175-OG),0.01,-0.08,0.0,0.01,453,43166,18 Jan 175.00 (AAPL1826M175-OG),3.95,-0.15,2.00,5.75,67,18045,
18 Jan 175.00 (AAPL1826A175-P),0.01,-0.08,0.0,0.01,2558,43166,18 Jan 175.00 (AAPL1826M175-P),3.65,-0.55,3.40,3.75,107,18045,
18 Jan 175.00 (AAPL1826A175-S),0.01,-0.09,0.0,0.01,1751,43166,18 Jan 175.00 (AAPL1826M175-S),3.65,-0.45,3.40,4.10,621,18045,
18 Jan 175.00 (AAPL1826A175-X),0.01,-0.08,0.0,0.01,3662,43166,18 Jan 175.00 (AAPL1826M175-X),3.61,-0.72,2.79,3.75,405,18045,
18 Jan 175.00 (AAPL1826A175-Y),0.01,-0.08,0.0,0.01,683,43166,18 Jan 175.00 (AAPL1826M175-Y),3.65,-0.38,3.40,4.10,82,18045,
18 Jan 177.50 (AAPL1826A177.5),0.01,-0.04,0.0,0.01,4735,34822,18 Jan 177.50 (AAPL1826M177.5),6.17,-0.24,5.95,6.20,1899,13140,
18 Jan 177.50 (AAPL1826A177.5-3),0.01,-0.04,0.0,0.01,96,34822,18 Jan 177.50 (AAPL1826M177.5-3),6.15,-0.85,5.95,6.20,110,13140,
18 Jan 177.50 (AAPL1826A177.5-4),0.01,-0.04,0.0,0.01,1265,34822,18 Jan 177.50 (AAPL1826M177.5-4),6.40,-0.60,5.95,6.20,84,13140,
